article_id,title,url,canonical_url,publisher_domain,publisher_id,publisher_group_id,source_system,first_seen_at,published_at,timestamp_confidence,language,publisher_country,description,category,vietnam_relevance,duplicate_family_id,branch,collection_mode,raw_payload_ref
0c7b2fe2e81a347b,Vietnamese coffee farmers ride China durian wave,https://www.channelnewsasia.com/asia/vietnam-coffee-farmers-china-durian-demand-6350141,https://channelnewsasia.com/asia/vietnam-coffee-farmers-china-durian-demand-6350141,channelnewsasia.com,cna,mediacorp,gdelt_doc,2026-09-18T08:29:44Z,,gdelt_seen_time,english,SG,,,True,,international,historical_backfill,
e2de82352a8daf9d,Vietnam move to end executions for drug trafficking sparks debate in region,https://www.scmp.com/week-asia/health-environment/article/3365685/vietnams-move-end-executions-drug-trafficking-sparks-debate-region,https://scmp.com/week-asia/health-environment/article/3365685/vietnams-move-end-executions-drug-trafficking-sparks-debate-region,scmp.com,scmp,scmp,gdelt_doc,2026-09-18T08:29:44Z,,gdelt_seen_time,english,HK,,,True,,international,historical_backfill,
dfd90559b4c9b86a,Vietnam deepens Myanmar engagement with $1bn trade goal,https://asia.nikkei.com/politics/international-relations/vietnam-deepens-myanmar-engagement-with-1bn-trade-goal,https://asia.nikkei.com/politics/international-relations/vietnam-deepens-myanmar-engagement-with-1bn-trade-goal,asia.nikkei.com,nikkei_asia,nikkei,gdelt_doc,2026-09-18T08:29:44Z,,gdelt_seen_time,english,JP,,,True,,international,historical_backfill,
42e6e7b5e3ff913c,Vietnam Ho Chi Minh City plans low - emission zone to clear downtown air,https://www.scmp.com/news/asia/southeast-asia/article/3365307/vietnams-ho-chi-minh-city-plans-low-emission-zone-clear-downtown-air,https://scmp.com/news/asia/southeast-asia/article/3365307/vietnams-ho-chi-minh-city-plans-low-emission-zone-clear-downtown-air,scmp.com,scmp,scmp,gdelt_doc,2026-09-18T08:29:44Z,,gdelt_seen_time,english,HK,,,True,,international,historical_backfill,
643e5cc3b77531cb,"Singapore and Vietnam to deepen cooperation on technology , leadership exchanges",https://www.channelnewsasia.com/watch/singapore-and-vietnam-deepen-cooperation-technology-leadership-exchanges-6340416,https://channelnewsasia.com/watch/singapore-and-vietnam-deepen-cooperation-technology-leadership-exchanges-6340416,channelnewsasia.com,cna,mediacorp,gdelt_doc,2026-09-18T08:29:44Z,,gdelt_seen_time,english,SG,,,True,,international,historical_backfill,
f820edf34d59a3f8,"Spore , Vietnam deepen leadership ties and tech cooperation",https://www.straitstimes.com/singapore/spore-and-vietnam-agree-to-deepen-leadership-exchanges-expand-tech-cooperation,https://straitstimes.com/singapore/spore-and-vietnam-agree-to-deepen-leadership-exchanges-expand-tech-cooperation,straitstimes.com,straits_times,sph_media,gdelt_doc,2026-09-18T08:29:44Z,,gdelt_seen_time,english,SG,,,True,,international,historical_backfill,
c24930973a4e37c1,Vietnam : Gen Z seek justice for teen killed in ex - politician car crash,https://www.bbc.com/news/articles/c3ekgzwex05o,https://bbc.com/news/articles/c3ekgzwex05o,bbc.com,bbc,bbc,gdelt_doc,2026-09-18T08:29:44Z,,gdelt_seen_time,english,GB,,,True,,international,historical_backfill,
42fc239adc9272b0,"China banned ivory , but Vietnamese gangs keep the trade alive",https://www.scmp.com/week-asia/health-environment/article/3364858/china-banned-ivory-vietnamese-gangs-keep-trade-alive,https://scmp.com/week-asia/health-environment/article/3364858/china-banned-ivory-vietnamese-gangs-keep-trade-alive,scmp.com,scmp,scmp,gdelt_doc,2026-09-18T08:29:44Z,,gdelt_seen_time,english,HK,,,True,,international,historical_backfill,
93697a7657002ca6,"Japan Tokuyama to make key chip material in Vietnam , Malaysia",https://asia.nikkei.com/business/tech/semiconductors/japan-s-tokuyama-to-make-key-chip-material-in-vietnam-malaysia,https://asia.nikkei.com/business/tech/semiconductors/japan-s-tokuyama-to-make-key-chip-material-in-vietnam-malaysia,asia.nikkei.com,nikkei_asia,nikkei,gdelt_doc,2026-09-18T08:29:44Z,,gdelt_seen_time,english,JP,,,True,,international,historical_backfill,
c1083a2bac45aef2,"Singapore , Vietnam to hold inaugural strategic dialogue",https://www.straitstimes.com/singapore/singapore-vietnam-to-hold-inaugural-strategic-dialogue-on-aug-25,https://straitstimes.com/singapore/singapore-vietnam-to-hold-inaugural-strategic-dialogue-on-aug-25,straitstimes.com,straits_times,sph_media,gdelt_doc,2026-09-18T08:29:44Z,,gdelt_seen_time,english,SG,,,True,,international,historical_backfill,
f44b8d7872971bd1,"From Vietnam to Malaysia , Southeast Asian IPOs haul in $3bn in first half",https://asia.nikkei.com/business/markets/ipo/from-vietnam-to-malaysia-southeast-asian-ipos-haul-in-3bn-in-first-half,https://asia.nikkei.com/business/markets/ipo/from-vietnam-to-malaysia-southeast-asian-ipos-haul-in-3bn-in-first-half,asia.nikkei.com,nikkei_asia,nikkei,gdelt_doc,2026-09-18T08:29:44Z,,gdelt_seen_time,english,JP,,,True,,international,historical_backfill,
1b50544ba93c4e50,Vietnam seeks to clear land before compensation in overhaul plan,https://www.straitstimes.com/asia/se-asia/vietnam-seeks-to-clear-land-before-compensation-in-overhaul-plan,https://straitstimes.com/asia/se-asia/vietnam-seeks-to-clear-land-before-compensation-in-overhaul-plan,straitstimes.com,straits_times,sph_media,gdelt_doc,2026-09-18T08:29:44Z,,gdelt_seen_time,english,SG,,,True,,international,historical_backfill,
e620a4208d40ca90,Vietnam exonerates ex - MP for fatal crash after online outrage,https://www.channelnewsasia.com/asia/vietnam-car-crash-ex-mp-cuong-6326681,https://channelnewsasia.com/asia/vietnam-car-crash-ex-mp-cuong-6326681,channelnewsasia.com,cna,mediacorp,gdelt_doc,2026-09-18T08:29:44Z,,gdelt_seen_time,english,SG,,,True,,international,historical_backfill,
c47d2486dda2caf6,Vietnam social media users demands justice for teen crash victim,https://www.straitstimes.com/asia/se-asia/youth-in-vietnam-use-social-media-to-demand-explanation-over-death-of-teenage-girl,https://straitstimes.com/asia/se-asia/youth-in-vietnam-use-social-media-to-demand-explanation-over-death-of-teenage-girl,straitstimes.com,straits_times,sph_media,gdelt_doc,2026-09-18T08:29:44Z,,gdelt_seen_time,english,SG,,,True,,international,historical_backfill,
1236642f1abf01f2,"Chip boom pushes Vietnam , Philippines closer to  high - income  status",https://asia.nikkei.com/economy/chip-boom-pushes-vietnam-philippines-closer-to-high-income-status2,https://asia.nikkei.com/economy/chip-boom-pushes-vietnam-philippines-closer-to-high-income-status2,asia.nikkei.com,nikkei_asia,nikkei,gdelt_doc,2026-09-18T08:29:44Z,,gdelt_seen_time,english,JP,,,True,,international,historical_backfill,
0eb677f67273d025,"Rumbling trucks , busy border crossing : How China feeds Vietnam factory boom",https://www.straitstimes.com/asia/east-asia/rumbling-trucks-busy-border-crossing-how-china-feeds-vietnams-factory-boom,https://straitstimes.com/asia/east-asia/rumbling-trucks-busy-border-crossing-how-china-feeds-vietnams-factory-boom,straitstimes.com,straits_times,sph_media,gdelt_doc,2026-09-18T08:29:44Z,,gdelt_seen_time,english,SG,,,True,,international,historical_backfill,
00ccc9747a9f6d11,Vietnam public spending boom boosts infrastructure earnings,https://asia.nikkei.com/economy/vietnam-public-spending-boom-boosts-infrastructure-earnings,https://asia.nikkei.com/economy/vietnam-public-spending-boom-boosts-infrastructure-earnings,asia.nikkei.com,nikkei_asia,nikkei,gdelt_doc,2026-09-18T08:29:44Z,,gdelt_seen_time,english,JP,,,True,,international,historical_backfill,
090d49ae1e8dd9aa,"Vietnam warship project signals modernisation , bamboo diplomacy balance",https://www.scmp.com/week-asia/politics/article/3363912/vietnams-warship-project-signals-modernisation-bamboo-diplomacy-balance,https://scmp.com/week-asia/politics/article/3363912/vietnams-warship-project-signals-modernisation-bamboo-diplomacy-balance,scmp.com,scmp,scmp,gdelt_doc,2026-09-18T08:29:44Z,,gdelt_seen_time,english,HK,,,True,,international,historical_backfill,
2923044c88ce52f8,"Vietnam To Lam eyes trade , defence boost during trip to Australia , New Zealand",https://www.scmp.com/week-asia/politics/article/3363664/vietnams-lam-eyes-trade-defence-boost-during-trip-australia-new-zealand,https://scmp.com/week-asia/politics/article/3363664/vietnams-lam-eyes-trade-defence-boost-during-trip-australia-new-zealand,scmp.com,scmp,scmp,gdelt_doc,2026-09-18T08:29:44Z,,gdelt_seen_time,english,HK,,,True,,international,historical_backfill,
905bcbc8649a5373,"Australia , Vietnam boost ties in hedge against China in a world  becoming more uncertain",https://www.straitstimes.com/asia/australianz/australia-vietnam-boost-ties-to-hedge-against-china-in-a-world-becoming-more-uncertain,https://straitstimes.com/asia/australianz/australia-vietnam-boost-ties-to-hedge-against-china-in-a-world-becoming-more-uncertain,straitstimes.com,straits_times,sph_media,gdelt_doc,2026-09-18T08:29:44Z,,gdelt_seen_time,english,SG,,,True,,international,historical_backfill,
b1d254cfb21a9e19,Vietnam pays the price at home for sending workers abroad,https://www.scmp.com/week-asia/economics/article/3363375/vietnam-pays-price-home-sending-workers-abroad,https://scmp.com/week-asia/economics/article/3363375/vietnam-pays-price-home-sending-workers-abroad,scmp.com,scmp,scmp,gdelt_doc,2026-09-18T08:29:44Z,,gdelt_seen_time,english,HK,,,True,,international,historical_backfill,
75a75544ee0f8b7f,Sojitz to ramp up Vietnam beef output with Japan - style hygiene control,https://asia.nikkei.com/business/food-beverage/sojitz-to-ramp-up-vietnam-beef-output-with-japan-style-hygiene-control,https://asia.nikkei.com/business/food-beverage/sojitz-to-ramp-up-vietnam-beef-output-with-japan-style-hygiene-control,asia.nikkei.com,nikkei_asia,nikkei,gdelt_doc,2026-09-18T08:29:44Z,,gdelt_seen_time,english,JP,,,True,,international,historical_backfill,
dc1406bea9866216,North Korea Vietnam War dead to get first memorial 60 years on,https://www.straitstimes.com/asia/east-asia/north-koreas-vietnam-war-dead-to-get-first-memorial-60-years-on,https://straitstimes.com/asia/east-asia/north-koreas-vietnam-war-dead-to-get-first-memorial-60-years-on,straitstimes.com,straits_times,sph_media,gdelt_doc,2026-09-18T08:29:44Z,,gdelt_seen_time,english,SG,,,True,,international,historical_backfill,
8cbe8def635e13ad,"In Vietnam , diamonds are not forever after smuggling ring bust",https://www.scmp.com/news/asia/southeast-asia/article/3362737/vietnam-diamonds-are-not-forever-after-smuggling-ring-bust,https://scmp.com/news/asia/southeast-asia/article/3362737/vietnam-diamonds-are-not-forever-after-smuggling-ring-bust,scmp.com,scmp,scmp,gdelt_doc,2026-09-18T08:29:44Z,,gdelt_seen_time,english,HK,,,True,,international,historical_backfill,
f0e881db504dd969,"10 foreigners , including Singaporeans , arrested in Vietnam for running Kpod trafficking ring",https://www.straitstimes.com/asia/se-asia/10-foreigners-including-singaporeans-arrested-in-vietnam-for-running-kpod-trafficking-ring,https://straitstimes.com/asia/se-asia/10-foreigners-including-singaporeans-arrested-in-vietnam-for-running-kpod-trafficking-ring,straitstimes.com,straits_times,sph_media,gdelt_doc,2026-09-18T08:29:44Z,,gdelt_seen_time,english,SG,,,True,,international,historical_backfill,
c6c3e969a82fffe2,Chinese surgical robots break into Vietnam market as Beijing takes aim at US dominance,https://www.scmp.com/economy/global-economy/article/3362395/chinese-surgical-robots-break-vietnam-market-beijing-takes-aim-us-dominance,https://scmp.com/economy/global-economy/article/3362395/chinese-surgical-robots-break-vietnam-market-beijing-takes-aim-us-dominance,scmp.com,scmp,scmp,gdelt_doc,2026-09-18T08:29:44Z,,gdelt_seen_time,english,HK,,,True,,international,historical_backfill,
296c2b5ffcc39aae,Rethinking healthcare in Southeast Asia : Vietnam puts self - care in focus,https://www.channelnewsasia.com/advertorial/rethinking-healthcare-in-southeast-asia-vietnam-puts-self-care-in-focus-6146916,https://channelnewsasia.com/advertorial/rethinking-healthcare-in-southeast-asia-vietnam-puts-self-care-in-focus-6146916,channelnewsasia.com,cna,mediacorp,gdelt_doc,2026-09-18T08:29:44Z,,gdelt_seen_time,english,SG,,,True,,international,historical_backfill,
8d20dcf431ebdbe1,Tàu sân bay USS George Washington tới Đà Nẵng - BBC News Tiếng Việt,https://www.bbc.com/vietnamese/articles/cn4nlg3p7e2o,https://bbc.com/vietnamese/articles/cn4nlg3p7e2o,bbc.com,bbc,bbc,gdelt_doc,2026-09-18T08:29:44Z,,gdelt_seen_time,vietnamese,GB,,,True,,international,historical_backfill,
c3544606d28be74b,Mục tiêu tăng trưởng Việt Nam bị đe dọa khi Mỹ tăng thuế,https://www.bbc.com/vietnamese/articles/ce85znpgmzlo,https://bbc.com/vietnamese/articles/ce85znpgmzlo,bbc.com,bbc,bbc,gdelt_doc,2026-09-18T08:29:44Z,,gdelt_seen_time,vietnamese,GB,,,True,,international,historical_backfill,
79a78fcca7887faa,BPO firm Teleperformance to open 1st Vietnam site as AI changes outsourcing,https://asia.nikkei.com/editor-s-picks/interview/bpo-firm-teleperformance-to-open-1st-vietnam-site-as-ai-changes-outsourcing,https://asia.nikkei.com/editor-s-picks/interview/bpo-firm-teleperformance-to-open-1st-vietnam-site-as-ai-changes-outsourcing,asia.nikkei.com,nikkei_asia,nikkei,gdelt_doc,2026-09-18T08:29:44Z,,gdelt_seen_time,english,JP,,,True,,international,historical_backfill,
153df03cfe651d90,Rescuers scour South China Sea for 17 missing after Vietnamese vessel sinks,https://www.channelnewsasia.com/east-asia/rescue-south-china-sea-vietnamese-vessel-sinks-23-missing-6278706,https://channelnewsasia.com/east-asia/rescue-south-china-sea-vietnamese-vessel-sinks-23-missing-6278706,channelnewsasia.com,cna,mediacorp,gdelt_doc,2026-09-18T08:29:44Z,,gdelt_seen_time,english,SG,,,True,,international,historical_backfill,
0b75c511ef4759fe,Vietnam proposes banning under - 16s from posting on social media,https://www.straitstimes.com/asia/vietnam-proposes-banning-under-16s-from-posting-on-social-media,https://straitstimes.com/asia/vietnam-proposes-banning-under-16s-from-posting-on-social-media,straitstimes.com,straits_times,sph_media,gdelt_doc,2026-09-18T08:29:44Z,,gdelt_seen_time,english,SG,,,True,,international,historical_backfill,
d80be86d7a1a985a,Ba quản lý Việt Nam Airlines bị truy tố tại Singapore : Tại sao ?,https://www.bbc.com/vietnamese/articles/cnvnqgvv91go,https://bbc.com/vietnamese/articles/cnvnqgvv91go,bbc.com,bbc,bbc,gdelt_doc,2026-09-18T08:29:44Z,,gdelt_seen_time,vietnamese,GB,,,True,,international,historical_backfill,
f4a15a0c77212130,3 Vietnam Airlines managers charged with taking bribes linked to excess baggage charges,https://www.channelnewsasia.com/singapore/vietnam-airlines-managers-charged-bribe-excess-baggage-6272516,https://channelnewsasia.com/singapore/vietnam-airlines-managers-charged-bribe-excess-baggage-6272516,channelnewsasia.com,cna,mediacorp,gdelt_doc,2026-09-18T08:29:44Z,,gdelt_seen_time,english,SG,,,True,,international,historical_backfill,
7e5e70c3f07b32a7,What to eat in Danang : Vietnamese influencer food tour spotlights dishes beyond pho,https://www.scmp.com/lifestyle/food-drink/article/3361292/what-eat-danang-vietnamese-influencers-food-tour-spotlights-dishes-beyond-pho,https://scmp.com/lifestyle/food-drink/article/3361292/what-eat-danang-vietnamese-influencers-food-tour-spotlights-dishes-beyond-pho,scmp.com,scmp,scmp,gdelt_doc,2026-09-18T08:29:44Z,,gdelt_seen_time,english,HK,,,True,,international,historical_backfill,
