article_id,title,url,canonical_url,publisher_domain,publisher_id,publisher_group_id,source_system,first_seen_at,published_at,timestamp_confidence,language,publisher_country,description,category,vietnam_relevance,duplicate_family_id,branch,collection_mode,raw_payload_ref,source_seen_at,rejection_reason
1cfcab28cab9b9fb,"TP.HCM vào mùa lá rụng: Con đường 'mùa thu' gây sốt, nhiều người đến chụp ảnh",https://tuoitre.vn/tphcm-vao-mua-la-rung-con-duong-mua-thu-gay-sot-nhieu-nguoi-den-chup-anh-100260920151850432.htm,https://tuoitre.vn/tphcm-vao-mua-la-rung-con-duong-mua-thu-gay-sot-nhieu-nguoi-den-chup-anh-100260920151850432.htm,tuoitre.vn,tuoitre,,rss,2026-09-20T13:20:17Z,2026-09-20T10:36:00Z,publisher_reported_timezone_inferred,vi,VN,"Những ngày TP.HCM mưa nhiều, hàng cây dọc Hoàng Sa - Trường Sa thay lá, tạo nên 'con đường mùa thu' thu hút nhiều người trẻ đến chụp ảnh.",,True,,domestic,prospective,data/raw/vietnamese/vietnamese_raw_payloads.jsonl#raw_record_id=cdbc7084b71e4a39dd3cec61ac1f27887eacfb01b084db35f96672c3b4b920cd,,
3a0bd34c7ef726f2,CLB Thành phố Đồng Nai - Công An Hà Nội (Hiệp 1) 0-0: Liên tục bỏ lỡ,https://tuoitre.vn/truc-tuyen-clb-thanh-pho-dong-nai-cong-an-ha-noi-18h-cong-phuong-dau-quang-hai-100260920121626675.htm,https://tuoitre.vn/truc-tuyen-clb-thanh-pho-dong-nai-cong-an-ha-noi-18h-cong-phuong-dau-quang-hai-100260920121626675.htm,tuoitre.vn,tuoitre,,rss,2026-09-20T13:20:17Z,2026-09-20T10:30:00Z,publisher_reported_timezone_inferred,vi,VN,"Với lợi thế hơn người, Công An Hà Nội liên tục ép sân và tạo ra hàng loạt cơ hội. Tuy nhiên, các chân sút của họ vẫn chưa thể tận dụng.",,True,,domestic,prospective,data/raw/vietnamese/vietnamese_raw_payloads.jsonl#raw_record_id=619dc644327cf3962ca519feae4d65252f60080d4ab908ef6af052a5651aba33,,
bb9b1b1967eb334b,Cuộc thi Lan tỏa năng lượng tích cực 2026: Gieo tình yêu đờn ca tài tử trong học đường,https://tuoitre.vn/cuoc-thi-lan-toa-nang-luong-tich-cuc-2026-gieo-tinh-yeu-don-ca-tai-tu-trong-hoc-duong-100260920142807282.htm,https://tuoitre.vn/cuoc-thi-lan-toa-nang-luong-tich-cuc-2026-gieo-tinh-yeu-don-ca-tai-tu-trong-hoc-duong-100260920142807282.htm,tuoitre.vn,tuoitre,,rss,2026-09-20T13:20:17Z,2026-09-20T09:00:00Z,publisher_reported_timezone_inferred,vi,VN,"Không áp lực điểm số, không căng thẳng thi cử, những tiết học âm nhạc dân tộc tại Trường THPT Bùi Thị Xuân (TP.HCM) đang mang đến cho học sinh những giờ phút thư giãn tuyệt vời.",,True,,domestic,prospective,data/raw/vietnamese/vietnamese_raw_payloads.jsonl#raw_record_id=ddbd6d8c10e9088a06a62dc57d69e51ed938ab3b9781af62067cb4d95b48e3da,,
60e0b0250eb29082,Thương hiệu tôi yêu: Ngọt ngào vị bánh Trung thu giữa lòng phố biển,https://tuoitre.vn/thuong-hieu-toi-yeu-ngot-ngao-vi-banh-trung-thu-giua-long-pho-bien-100260920165514173.htm,https://tuoitre.vn/thuong-hieu-toi-yeu-ngot-ngao-vi-banh-trung-thu-giua-long-pho-bien-100260920165514173.htm,tuoitre.vn,tuoitre,,rss,2026-09-20T13:20:17Z,2026-09-20T10:03:00Z,publisher_reported_timezone_inferred,vi,VN,"Mỗi dịp Tết đoàn viên, những lò bánh Trung thu truyền thống ở xã Long Điền, TP.HCM lại đỏ lửa, tấp nập đơn hàng. Từ những cơ sở cha truyền con nối, bánh Trung thu nơi đây nay vươn sang Mỹ, Úc, Hàn Quốc, Canada..., vừa giữ nghề truyền thống vừa hướng đến sản xuất xanh.",,True,,domestic,prospective,data/raw/vietnamese/vietnamese_raw_payloads.jsonl#raw_record_id=7bf963493a7a7590f202d827123fd7c310891beffd7245cda762ff5b5c95b7c4,,
ad07b62c6e3d91b4,Nhiều ca khúc được sáng tác trên hải trình gần 1.000 hải lý thăm nhà giàn DK1/10,https://tuoitre.vn/nhieu-ca-khuc-duoc-sang-tac-tren-hai-trinh-gan-1000-hai-ly-tham-nha-gian-dk1-10-100260920152435353.htm,https://tuoitre.vn/nhieu-ca-khuc-duoc-sang-tac-tren-hai-trinh-gan-1000-hai-ly-tham-nha-gian-dk1-10-100260920152435353.htm,tuoitre.vn,tuoitre,,rss,2026-09-20T13:20:17Z,2026-09-20T10:03:00Z,publisher_reported_timezone_inferred,vi,VN,"Trong 8 ngày vượt biển thăm các chiến sĩ nơi đảo xa và nhà giàn DK1/10, các văn nghệ sĩ TP.HCM đã có nhiều ca khúc cổ vũ, động viên tinh thần cho các chiến sĩ nơi đầu sóng ngọn gió.",,True,,domestic,prospective,data/raw/vietnamese/vietnamese_raw_payloads.jsonl#raw_record_id=8b74a05b8ebbfe71f99975de4c113be61f3239783b497fd7a8b971910d32c815,,
e095bf0523c655cb,Hà Nội yêu cầu làm rõ trách nhiệm vụ nam sinh ngã xuống cống tử vong,https://vnexpress.net/ha-noi-yeu-cau-lam-ro-trach-nhiem-vu-nam-sinh-nga-xuong-cong-tu-vong-5122437.html,https://vnexpress.net/ha-noi-yeu-cau-lam-ro-trach-nhiem-vu-nam-sinh-nga-xuong-cong-tu-vong-5122437.html,vnexpress.net,vnexpress,,rss,2026-09-20T13:20:17Z,2026-09-20T04:10:27Z,publisher_reported,vi,VN,"Chủ tịch UBND TP Hà Nội yêu cầu làm rõ nguyên nhân, xác định trách nhiệm và giải pháp xử lý vụ nam sinh bị ngã xuống cống tử vong tại phường Đông Ngạc.",,True,,domestic,prospective,data/raw/vietnamese/vietnamese_raw_payloads.jsonl#raw_record_id=46e5befeb48542253d6e1ed2ed124db518fd6df76c180d27f35d4356934a7958,,
62cd627b0dd6c857,"Hiệu trưởng nói gì chuyện phụ huynh đến họp muộn, trường đóng cổng không vào được?",https://tuoitre.vn/hieu-truong-noi-gi-chuyen-phu-huynh-den-hop-muon-truong-dong-cong-khong-vao-duoc-100260920162916541.htm,https://tuoitre.vn/hieu-truong-noi-gi-chuyen-phu-huynh-den-hop-muon-truong-dong-cong-khong-vao-duoc-100260920162916541.htm,tuoitre.vn,tuoitre,,rss,2026-09-20T13:20:17Z,2026-09-20T09:58:00Z,publisher_reported_timezone_inferred,vi,VN,"Một số phụ huynh có con học tại Trường tiểu học, THCS và THPT Victory (Đắk Lắk) đến trường dự họp phụ huynh đầu năm học vào sáng 19-9 nhưng quá thời gian trong giấy mời, trường đóng cổng phụ huynh không vào được bên trong.",,True,,domestic,prospective,data/raw/vietnamese/vietnamese_raw_payloads.jsonl#raw_record_id=4c65e5a24cf04cff9b21104406bd0f21e9ad4abe8a80c50ab0454b935a5b6687,,
21817d1e538f0130,Trường đại học y dược thứ 2 đạt tổng thu nghìn tỉ,https://tuoitre.vn/truong-dai-hoc-y-duoc-thu-2-dat-tong-thu-nghin-ti-100260920154454818.htm,https://tuoitre.vn/truong-dai-hoc-y-duoc-thu-2-dat-tong-thu-nghin-ti-100260920154454818.htm,tuoitre.vn,tuoitre,,rss,2026-09-20T13:20:17Z,2026-09-20T09:54:00Z,publisher_reported_timezone_inferred,vi,VN,"Tổng thu năm 2025 của Trường đại học Y Dược Cần Thơ đạt 1.066 tỉ đồng, tăng hơn 170 tỉ đồng so với năm 2024.",,True,,domestic,prospective,data/raw/vietnamese/vietnamese_raw_payloads.jsonl#raw_record_id=a2e1cff62852fbc581491b75e74512bf7b1798159e19cb9e270056080023d2d9,,
7957df761d6585e0,Bệnh viện Nhân dân 115 sẵn sàng mở cơ sở 2 tại Côn Đảo,https://tuoitre.vn/benh-vien-nhan-dan-115-san-sang-mo-co-so-2-tai-con-dao-100260920161703454.htm,https://tuoitre.vn/benh-vien-nhan-dan-115-san-sang-mo-co-so-2-tai-con-dao-100260920161703454.htm,tuoitre.vn,tuoitre,,rss,2026-09-20T13:20:17Z,2026-09-20T09:27:00Z,publisher_reported_timezone_inferred,vi,VN,"Với thế mạnh về cấp cứu, hồi sức và nhiều chuyên khoa sâu, Bệnh viện Nhân dân 115 (TP.HCM) phù hợp để đảm nhận nhiệm vụ chăm sóc sức khỏe lâu dài cho người dân Côn Đảo và sẵn sàng mở cơ sở 2 tại đây.",,True,,domestic,prospective,data/raw/vietnamese/vietnamese_raw_payloads.jsonl#raw_record_id=b086dfed9dc87a7c44a49d9130c8cf10eb4a9024541ebdc1f250f2b8aebbb240,,
f911fc5918c765ab,"Hàng chục ngàn iPhone 18 đã đến tay khách Việt chỉ sau 3 ngày, màu máy nào áp đảo?",https://tuoitre.vn/hang-chuc-ngan-iphone-18-da-den-tay-khach-viet-chi-sau-3-ngay-mau-may-nao-ap-dao-100260920155852455.htm,https://tuoitre.vn/hang-chuc-ngan-iphone-18-da-den-tay-khach-viet-chi-sau-3-ngay-mau-may-nao-ap-dao-100260920155852455.htm,tuoitre.vn,tuoitre,,rss,2026-09-20T13:20:17Z,2026-09-20T09:25:00Z,publisher_reported_timezone_inferred,vi,VN,"Sau 3 ngày chính thức lên kệ tại thị trường Việt Nam, các chuỗi bán lẻ ủy quyền của Apple ghi nhận hàng chục ngàn chiếc iPhone 18 series đã được bàn giao đến tay người dùng.",,True,,domestic,prospective,data/raw/vietnamese/vietnamese_raw_payloads.jsonl#raw_record_id=9164c0a0967f3b779ff50b4491e6df7ea0fb648707e987897694c97777207312,,
81db4ea99a99cdc0,"Cảnh đường ‘ngập như sông’, ô tô bất động, xe máy bị nước xô ngã ở TPHCM",https://vietnamnet.vn/tphcm-duong-ngap-nhu-song-o-to-bat-dong-xe-may-bi-nuoc-xo-nga-2556668.html,https://vietnamnet.vn/tphcm-duong-ngap-nhu-song-o-to-bat-dong-xe-may-bi-nuoc-xo-nga-2556668.html,vietnamnet.vn,vietnamnet,,rss,2026-09-20T13:20:17Z,2026-09-18T15:43:12Z,publisher_reported,vi,VN,"Tối 18/9, mưa giông xảy ra trên diện rộng tại TPHCM khiến nhiều tuyến đường ngập sâu, giao thông đi lại khó khăn, hàng loạt phương tiện chết máy.",,True,,domestic,prospective,data/raw/vietnamese/vietnamese_raw_payloads.jsonl#raw_record_id=500711c34f8f5e2c5234c1c8d649271a6f0866887662d2798cf22ca125aa8bc6,,
72f729b4048d4264,"Giữ hàng cây lâu năm ở TP.HCM cho người dân bóng mát, nhưng an toàn phải trên hết",https://tuoitre.vn/giu-hang-cay-lau-nam-o-tphcm-cho-nguoi-dan-bong-mat-nhung-an-toan-phai-tren-het-10026092014081475.htm,https://tuoitre.vn/giu-hang-cay-lau-nam-o-tphcm-cho-nguoi-dan-bong-mat-nhung-an-toan-phai-tren-het-10026092014081475.htm,tuoitre.vn,tuoitre,,rss,2026-09-20T13:20:17Z,2026-09-20T08:29:00Z,publisher_reported_timezone_inferred,vi,VN,"Những hàng cây cổ thụ đã cho người dân TP.HCM bóng mát suốt nhiều năm. Khi cây già đi, phải thay, ai cũng tiếc, nhưng an toàn của người đi đường cũng không thể bỏ qua.",,True,,domestic,prospective,data/raw/vietnamese/vietnamese_raw_payloads.jsonl#raw_record_id=0efc0e64fb98aeb910f95277c089e3f01c4dd09a8a41b6f48753c2ccf9794c35,,
08b97af5a2e6c875,"Khánh thành Bệnh viện Đại học Quốc tế Hồng Bàng tại Khu đô thị Vạn Phúc, TP.HCM",https://tuoitre.vn/khanh-thanh-benh-vien-dai-hoc-quoc-te-hong-bang-tai-khu-do-thi-van-phuc-tphcm-100260920134956826.htm,https://tuoitre.vn/khanh-thanh-benh-vien-dai-hoc-quoc-te-hong-bang-tai-khu-do-thi-van-phuc-tphcm-100260920134956826.htm,tuoitre.vn,tuoitre,,rss,2026-09-20T13:20:17Z,2026-09-20T08:16:00Z,publisher_reported_timezone_inferred,vi,VN,"Sáng nay (20-9), Tập đoàn Nguyễn Hoàng, Trường đại học Quốc tế Hồng Bàng đã làm lễ khánh thành Bệnh viện Đại học Quốc tế Hồng Bàng tại Khu đô thị Vạn Phúc, phường Hiệp Bình, TP.HCM.",,True,,domestic,prospective,data/raw/vietnamese/vietnamese_raw_payloads.jsonl#raw_record_id=3d7c6a11ed30a9931766cc9cef1ee22c2b2ccf9e13b3f890d804389b12b09bdb,,
e346358d8eda0ce2,"Cần Thơ dự kiến tăng gần 1,8 triệu dân trong 25 năm, có khả thi?",https://tuoitre.vn/can-tho-du-kien-tang-gan-18-trieu-dan-trong-25-nam-co-kha-thi-100260920110852383.htm,https://tuoitre.vn/can-tho-du-kien-tang-gan-18-trieu-dan-trong-25-nam-co-kha-thi-100260920110852383.htm,tuoitre.vn,tuoitre,,rss,2026-09-20T13:20:17Z,2026-09-20T08:07:00Z,publisher_reported_timezone_inferred,vi,VN,"Từ mức tăng dân số bình quân chỉ 0,12%/năm trong giai đoạn 2015-2025, thuyết minh hồ sơ quy hoạch Cần Thơ dự kiến dân số tăng lên gần 6,1 triệu người vào năm 2050.",,True,,domestic,prospective,data/raw/vietnamese/vietnamese_raw_payloads.jsonl#raw_record_id=6f8a85cadcdd6b331a8208936e9dc5611cc09155c0212463f601603621c1cbfb,,
d08c5c1fe17d2752,Tìm nhân chứng biết nơi chôn hơn 100 liệt sĩ hy sinh Tết Mậu Thân khu vực đài liệt sĩ Gò Vấp cũ,https://tuoitre.vn/tim-nhan-chung-biet-noi-chon-hon-100-liet-si-hy-sinh-tet-mau-than-khu-vuc-dai-liet-si-go-vap-cu-100260920134503325.htm,https://tuoitre.vn/tim-nhan-chung-biet-noi-chon-hon-100-liet-si-hy-sinh-tet-mau-than-khu-vuc-dai-liet-si-go-vap-cu-100260920134503325.htm,tuoitre.vn,tuoitre,,rss,2026-09-20T13:20:17Z,2026-09-20T07:53:00Z,publisher_reported_timezone_inferred,vi,VN,"Bộ Tư lệnh TP.HCM phát thông báo kêu gọi tìm nhân chứng, thông tin về hài cốt liệt sĩ hy sinh trong chiến dịch Tết Mậu Thân năm 1968, nghi được chôn cất tại khu vực Đài tưởng niệm liệt sĩ quận Gò Vấp cũ.",,True,,domestic,prospective,data/raw/vietnamese/vietnamese_raw_payloads.jsonl#raw_record_id=b9cf52d6ef72518c8000b23709c866a923ca7f60d44f4ae71ffb473fcb9ba924,,
eaa28523d82bfe6c,CEO Golden Gate: Nhà máy mới giúp chúng tôi mở rộng sang lĩnh vực khác ngoài nhà hàng,https://vnexpress.net/ceo-golden-gate-nha-may-moi-giup-chung-toi-mo-rong-sang-linh-vuc-khac-ngoai-nha-hang-5122368.html,https://vnexpress.net/ceo-golden-gate-nha-may-moi-giup-chung-toi-mo-rong-sang-linh-vuc-khac-ngoai-nha-hang-5122368.html,vnexpress.net,vnexpress,,rss,2026-09-20T13:20:17Z,2026-09-20T07:53:14Z,publisher_reported,vi,VN,"Với việc đưa vào hoạt động nhà máy sản xuất thứ hai, Tổng giám đốc Golden Gate Đào Thế Vinh cho biết công ty có thể bước sang lĩnh vực khác ngoài kinh doanh nhà hàng.",,False,,domestic,prospective,data/raw/vietnamese/vietnamese_raw_payloads.jsonl#raw_record_id=0f4db80c3e855d5f046b135a9aefa600d8fdd834a0e24b3a99f107cf7f5ccfd6,,
01889013faff94c2,"Celine Dion gây sốt khi hát, nhảy trên nắp ca-pô",https://vnexpress.net/celine-dion-gay-sot-khi-hat-nhay-tren-nap-ca-po-5122489.html,https://vnexpress.net/celine-dion-gay-sot-khi-hat-nhay-tren-nap-ca-po-5122489.html,vnexpress.net,vnexpress,,rss,2026-09-20T13:20:17Z,2026-09-20T07:48:22Z,publisher_reported,vi,VN,"Danh ca Celine Dion thu hút hàng triệu lượt xem khi cởi giày, nhảy lên xe hơi, hát cùng khán giả sau bạo bệnh.",,False,,domestic,prospective,data/raw/vietnamese/vietnamese_raw_payloads.jsonl#raw_record_id=de2e2c0300334c7a5f9f02e3d143ab93e2360f0577e3ddf32b42f1504c890d4c,,
40c56730c2b512f5,Bộ Y tế đề xuất quản lý thiết bị y tế theo vòng đời,https://vnexpress.net/bo-y-te-de-xuat-quan-ly-thiet-bi-y-te-theo-vong-doi-5122490.html,https://vnexpress.net/bo-y-te-de-xuat-quan-ly-thiet-bi-y-te-theo-vong-doi-5122490.html,vnexpress.net,vnexpress,,rss,2026-09-20T13:20:17Z,2026-09-20T07:31:31Z,publisher_reported,vi,VN,"Bộ Y tế đề xuất quản lý thiết bị y tế xuyên suốt vòng đời, xây dựng dữ liệu liên thông, tăng hậu kiểm và giảm các tầng trung gian không cần thiết trong chuỗi cung ứng.",,False,,domestic,prospective,data/raw/vietnamese/vietnamese_raw_payloads.jsonl#raw_record_id=9c4137cde1889dcd608e2550ff0afa01f081786c8492f6359407bfb83312ccd9,,
c3e3f353f27e1938,5 thế hệ trong một gia đình cùng sinh ngày 14/9,https://vnexpress.net/5-the-he-trong-mot-gia-dinh-cung-sinh-ngay-14-9-5122405.html,https://vnexpress.net/5-the-he-trong-mot-gia-dinh-cung-sinh-ngay-14-9-5122405.html,vnexpress.net,vnexpress,,rss,2026-09-20T13:20:17Z,2026-09-20T07:30:32Z,publisher_reported,vi,VN,Việc bé Arthur chào đời đúng ngày 14/9 giúp gia đình Harlow - Bell lập Kỷ lục Guinness với năm thế hệ liên tiếp cùng ngày sinh suốt 118 năm.,,False,,domestic,prospective,data/raw/vietnamese/vietnamese_raw_payloads.jsonl#raw_record_id=4d9226007dd9ad46293171f3c2cd70e8d626b4bfd94ccf3b5608b30d4250990e,,
03dc9fbf2fe1716a,Tuổi 15 của cậu bé chào đời nhờ bà ngoại mang thai hộ,https://vnexpress.net/tuoi-15-cua-cau-be-chao-doi-nho-ba-ngoai-mang-thai-ho-5122404.html,https://vnexpress.net/tuoi-15-cua-cau-be-chao-doi-nho-ba-ngoai-mang-thai-ho-5122404.html,vnexpress.net,vnexpress,,rss,2026-09-20T13:20:17Z,2026-09-20T07:00:46Z,publisher_reported,vi,VN,"Cậu bé Finn hiện 15 tuổi, khỏe mạnh và nuôi ước mơ thành phi công, 15 năm sau khi được bà ngoại sinh hộ vì mẹ hiếm muộn.",,False,,domestic,prospective,data/raw/vietnamese/vietnamese_raw_payloads.jsonl#raw_record_id=f41dc733b68e256c9f8804397c6f655f51a1ba4993eb932f4c6357dc149e7633,,
